district,publish_date,rooms,area,price,price_per_sqm,floor,total_floors,year_built,house_type,metro_time,address,url,ceiling_height,has_elevator,is_renovated,id,property_category,property_type,has_ventilation,has_air_conditioning,parking_spaces,commercial_purpose,land_area,has_utilities,purpose,has_security,has_electricity
ЦАО,2025-11-11,3.0,196.6,96120223,488864,1.0,2.0,1993.0,панельный,21,"г. Москва, ЦАО, ул. Примерная, д. 59",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_196_m.2539625,3.2,True,False,avito_000238,жилая,дом,,,,,,,,,
ЦАО,2025-11-02,3.0,194.0,97939353,504813,1.0,3.0,1970.0,панельный,27,"г. Москва, ЦАО, ул. Примерная, д. 9",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_194_m.7869931,2.8,True,False,avito_000239,жилая,дом,,,,,,,,,
ЦАО,2025-11-03,6.0,198.0,107376818,542439,1.0,1.0,1966.0,монолитный,21,"г. Москва, ЦАО, ул. Примерная, д. 29",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_197_m.5868394,2.8,True,False,avito_000240,жилая,дом,,,,,,,,,
ЦАО,2025-11-11,6.0,259.0,158222781,610880,1.0,2.0,1981.0,монолитный,19,"г. Москва, ЦАО, ул. Примерная, д. 62",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_259_m.3160151,3.0,True,True,avito_000241,жилая,дом,,,,,,,,,
ЦАО,2025-11-12,6.0,196.7,145047001,737243,1.0,1.0,2020.0,кирпичный,7,"г. Москва, ЦАО, ул. Примерная, д. 20",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_196_m.2410442,2.7,True,True,avito_000242,жилая,дом,,,,,,,,,
ЦАО,2025-11-23,4.0,153.7,95800225,623234,1.0,1.0,2008.0,кирпичный,23,"г. Москва, ЦАО, ул. Примерная, д. 24",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_153_m.9691410,2.7,True,True,avito_000243,жилая,дом,,,,,,,,,
ЦАО,2025-11-15,3.0,283.1,127131731,449093,1.0,1.0,2002.0,кирпичный,19,"г. Москва, ЦАО, ул. Примерная, д. 58",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_283_m.2556152,2.8,True,False,avito_000244,жилая,дом,,,,,,,,,
ЦАО,2025-11-23,6.0,184.2,130108476,706319,1.0,3.0,1979.0,панельный,24,"г. Москва, ЦАО, ул. Примерная, д. 57",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_184_m.2994186,2.6,True,True,avito_000245,жилая,дом,,,,,,,,,
ЦАО,2025-11-13,4.0,221.2,134887983,609665,1.0,2.0,2013.0,кирпичный,28,"г. Москва, ЦАО, ул. Примерная, д. 35",https://www.avito.ru/moskva/doma_dachi_kottedzhi/dom_221_m.3209538,2.2,True,True,avito_000246,жилая,дом,,,,,,,,,
ЦАО,2025-11-08,5.0,85.7,45918328,536112,1.0,3.0,2017.0,блочный,25,"г. Москва, ЦАО, ул. Примерная, д. 30",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_85_m.6928467,2.4,True,True,avito_000247,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-07,6.0,82.5,43316497,525312,1.0,1.0,2014.0,монолитный,18,"г. Москва, ЦАО, ул. Примерная, д. 51",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_82_m.3277943,2.6,True,True,avito_000248,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-12,6.0,101.3,54218147,535150,1.0,2.0,2019.0,панельный,13,"г. Москва, ЦАО, ул. Примерная, д. 30",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_101_m.8062663,2.6,True,True,avito_000249,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-27,6.0,117.1,59238592,506024,1.0,3.0,2014.0,блочный,17,"г. Москва, ЦАО, ул. Примерная, д. 45",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_117_m.8064155,2.7,True,True,avito_000250,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-24,3.0,132.7,42517940,320323,1.0,3.0,1961.0,блочный,17,"г. Москва, ЦАО, ул. Примерная, д. 66",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_132_m.1737093,2.9,True,True,avito_000251,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-03,3.0,89.7,42283390,471165,1.0,1.0,1982.0,блочный,7,"г. Москва, ЦАО, ул. Примерная, д. 87",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_89_m.9432849,2.8,True,True,avito_000252,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-27,4.0,101.0,37368557,370107,1.0,2.0,1977.0,блочный,12,"г. Москва, ЦАО, ул. Примерная, д. 39",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_100_m.5888050,2.5,True,False,avito_000253,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-16,5.0,105.0,53374751,508280,1.0,2.0,1964.0,панельный,11,"г. Москва, ЦАО, ул. Примерная, д. 91",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_105_m.4045731,2.7,True,True,avito_000254,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-01,4.0,105.2,41264423,392214,1.0,1.0,1988.0,кирпичный,14,"г. Москва, ЦАО, ул. Примерная, д. 87",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_105_m.8407115,2.7,True,True,avito_000255,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-16,4.0,103.3,40154566,388803,1.0,2.0,1997.0,монолитный,18,"г. Москва, ЦАО, ул. Примерная, д. 25",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_103_m.9687910,2.7,True,False,avito_000256,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-19,5.0,104.5,52494562,502298,1.0,1.0,1966.0,кирпичный,15,"г. Москва, ЦАО, ул. Примерная, д. 16",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_104_m.2612658,2.6,True,False,avito_000257,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-28,3.0,125.8,48868629,388374,1.0,2.0,2020.0,блочный,24,"г. Москва, ЦАО, ул. Примерная, д. 84",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_125_m.3142750,2.2,True,False,avito_000258,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-21,5.0,123.7,52207892,422082,1.0,3.0,1988.0,монолитный,15,"г. Москва, ЦАО, ул. Примерная, д. 1",https://www.avito.ru/moskva/doma_dachi_kottedzhi/taunhaus_123_m.7804711,2.3,True,False,avito_000259,жилая,таунхаус,,,,,,,,,
ЦАО,2025-11-22,,296.7,54167884,80000,6.0,3.0,2017.0,коммерческий,21,"г. Москва, ЦАО, ул. Коммерческая, д. 30",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_296_m.5979831,2.7,,,avito_000260,коммерческая,офис,True,True,8.0,офис,,,,,
ЦАО,2025-11-23,,169.4,26506929,80000,2.0,7.0,2005.0,коммерческий,22,"г. Москва, ЦАО, ул. Коммерческая, д. 40",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_169_m.8302568,2.6,,,avito_000261,коммерческая,офис,False,True,3.0,офис,,,,,
ЦАО,2025-11-11,,247.9,28328103,80000,10.0,3.0,1991.0,коммерческий,24,"г. Москва, ЦАО, ул. Коммерческая, д. 25",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_247_m.5043557,2.8,,,avito_000262,коммерческая,офис,False,False,17.0,офис,,,,,
ЦАО,2025-11-03,,345.2,35601817,80000,2.0,9.0,2017.0,коммерческий,12,"г. Москва, ЦАО, ул. Коммерческая, д. 34",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_345_m.8513764,3.1,,,avito_000263,коммерческая,офис,False,True,1.0,офис,,,,,
ЦАО,2025-11-29,,222.2,35291209,80000,1.0,9.0,2005.0,коммерческий,18,"г. Москва, ЦАО, ул. Коммерческая, д. 49",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_222_m.7484328,2.7,,,avito_000264,коммерческая,офис,False,False,13.0,офис,,,,,
ЦАО,2025-11-17,,235.7,37045261,80000,1.0,1.0,2015.0,коммерческий,17,"г. Москва, ЦАО, ул. Коммерческая, д. 16",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_235_m.6843806,2.9,,,avito_000265,коммерческая,офис,True,False,2.0,офис,,,,,
ЦАО,2025-11-29,,248.7,30294030,80000,8.0,7.0,2022.0,коммерческий,21,"г. Москва, ЦАО, ул. Коммерческая, д. 29",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_248_m.4234986,2.8,,,avito_000266,коммерческая,офис,True,True,18.0,офис,,,,,
ЦАО,2025-11-24,,328.3,56645721,80000,10.0,5.0,1980.0,коммерческий,8,"г. Москва, ЦАО, ул. Коммерческая, д. 39",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_328_m.3083669,2.9,,,avito_000267,коммерческая,офис,True,False,7.0,офис,,,,,
ЦАО,2025-11-22,,398.5,47224096,80000,6.0,4.0,2003.0,коммерческий,13,"г. Москва, ЦАО, ул. Коммерческая, д. 4",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_398_m.1767326,2.6,,,avito_000268,коммерческая,офис,False,False,8.0,офис,,,,,
ЦАО,2025-11-23,,319.5,32562741,80000,3.0,9.0,1976.0,коммерческий,3,"г. Москва, ЦАО, ул. Коммерческая, д. 12",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_319_m.1316705,2.7,,,avito_000269,коммерческая,офис,False,True,8.0,офис,,,,,
ЦАО,2025-11-14,,149.8,26647490,80000,5.0,10.0,1990.0,коммерческий,6,"г. Москва, ЦАО, ул. Коммерческая, д. 17",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_149_m.3520219,3.2,,,avito_000270,коммерческая,офис,True,True,15.0,офис,,,,,
ЦАО,2025-11-27,,235.8,29053383,80000,2.0,3.0,2021.0,коммерческий,24,"г. Москва, ЦАО, ул. Коммерческая, д. 48",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_235_m.5315549,3.0,,,avito_000271,коммерческая,офис,False,False,8.0,офис,,,,,
ЦАО,2025-11-19,,373.7,46321942,80000,6.0,3.0,1970.0,коммерческий,15,"г. Москва, ЦАО, ул. Коммерческая, д. 19",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_373_m.6454839,2.4,,,avito_000272,коммерческая,офис,True,False,1.0,офис,,,,,
ЦАО,2025-11-10,,179.0,26576159,80000,9.0,3.0,2008.0,коммерческий,22,"г. Москва, ЦАО, ул. Коммерческая, д. 41",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_178_m.1449364,3.2,,,avito_000273,коммерческая,офис,True,True,7.0,офис,,,,,
ЦАО,2025-11-10,,143.5,26222238,80000,7.0,5.0,2015.0,коммерческий,18,"г. Москва, ЦАО, ул. Коммерческая, д. 24",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_143_m.1524958,2.7,,,avito_000274,коммерческая,офис,False,False,0.0,офис,,,,,
ЦАО,2025-10-31,,234.1,41168584,80000,3.0,4.0,2018.0,коммерческий,4,"г. Москва, ЦАО, ул. Коммерческая, д. 5",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_234_m.2583906,2.9,,,avito_000275,коммерческая,офис,False,True,3.0,офис,,,,,
ЦАО,2025-11-27,,347.9,59108557,80000,1.0,9.0,2011.0,коммерческий,8,"г. Москва, ЦАО, ул. Коммерческая, д. 7",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_347_m.3039462,2.8,,,avito_000276,коммерческая,офис,True,True,10.0,офис,,,,,
ЦАО,2025-11-29,,247.7,30721806,80000,1.0,10.0,2023.0,коммерческий,21,"г. Москва, ЦАО, ул. Коммерческая, д. 18",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_247_m.7819464,2.8,,,avito_000277,коммерческая,офис,True,False,10.0,офис,,,,,
ЦАО,2025-11-01,,436.6,53742669,80000,2.0,9.0,1970.0,коммерческий,9,"г. Москва, ЦАО, ул. Коммерческая, д. 41",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_436_m.9931711,2.9,,,avito_000278,коммерческая,офис,False,True,8.0,офис,,,,,
ЦАО,2025-11-16,,287.8,53491076,80000,2.0,2.0,2007.0,коммерческий,9,"г. Москва, ЦАО, ул. Коммерческая, д. 46",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_287_m.4628118,2.8,,,avito_000279,коммерческая,офис,False,True,0.0,офис,,,,,
ЦАО,2025-11-21,,178.4,22175828,80000,7.0,8.0,2003.0,коммерческий,4,"г. Москва, ЦАО, ул. Коммерческая, д. 26",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_178_m.5261053,2.8,,,avito_000280,коммерческая,офис,False,False,3.0,офис,,,,,
ЦАО,2025-11-17,,289.7,36059939,80000,8.0,3.0,1983.0,коммерческий,14,"г. Москва, ЦАО, ул. Коммерческая, д. 26",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_289_m.9737208,2.6,,,avito_000281,коммерческая,офис,True,False,3.0,офис,,,,,
ЦАО,2025-11-15,,425.4,73380228,79999,2.0,5.0,2000.0,коммерческий,14,"г. Москва, ЦАО, ул. Коммерческая, д. 48",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_425_m.3016956,2.9,,,avito_000282,коммерческая,офис,True,False,7.0,офис,,,,,
ЦАО,2025-11-13,,294.2,44920166,80000,1.0,6.0,2010.0,коммерческий,20,"г. Москва, ЦАО, ул. Коммерческая, д. 4",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_294_m.8684254,3.0,,,avito_000283,коммерческая,офис,True,True,0.0,офис,,,,,
ЦАО,2025-11-22,,199.7,35910361,80000,10.0,8.0,2006.0,коммерческий,15,"г. Москва, ЦАО, ул. Коммерческая, д. 1",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_199_m.5106765,2.9,,,avito_000284,коммерческая,офис,True,False,11.0,офис,,,,,
ЦАО,2025-11-15,,136.9,19942376,80000,9.0,8.0,2002.0,коммерческий,5,"г. Москва, ЦАО, ул. Коммерческая, д. 11",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/ofis_136_m.1776038,2.5,,,avito_000285,коммерческая,офис,False,True,16.0,офис,,,,,
ЦАО,2025-11-24,,149.3,34253758,120000,5.0,6.0,2005.0,коммерческий,10,"г. Москва, ЦАО, ул. Коммерческая, д. 1",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_149_m.6721127,2.8,,,avito_000286,коммерческая,торговое помещение,False,True,4.0,торговое помещение,,,,,
ЦАО,2025-11-20,,137.5,25931070,120000,9.0,9.0,1982.0,коммерческий,6,"г. Москва, ЦАО, ул. Коммерческая, д. 39",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_137_m.2661274,2.5,,,avito_000287,коммерческая,торговое помещение,True,False,10.0,торговое помещение,,,,,
ЦАО,2025-11-22,,225.4,42752180,120000,5.0,3.0,1981.0,коммерческий,22,"г. Москва, ЦАО, ул. Коммерческая, д. 35",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_225_m.1560328,2.6,,,avito_000288,коммерческая,торговое помещение,False,True,2.0,торговое помещение,,,,,
ЦАО,2025-11-02,,122.3,29005557,120000,1.0,9.0,2000.0,коммерческий,7,"г. Москва, ЦАО, ул. Коммерческая, д. 43",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_122_m.1670440,3.3,,,avito_000289,коммерческая,торговое помещение,True,True,12.0,торговое помещение,,,,,
ЦАО,2025-11-10,,169.3,30312335,120000,3.0,9.0,1986.0,коммерческий,10,"г. Москва, ЦАО, ул. Коммерческая, д. 30",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_169_m.8452302,2.8,,,avito_000290,коммерческая,торговое помещение,True,False,17.0,торговое помещение,,,,,
ЦАО,2025-11-10,,139.1,29979295,120000,8.0,8.0,2021.0,коммерческий,13,"г. Москва, ЦАО, ул. Коммерческая, д. 2",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_139_m.6762135,2.8,,,avito_000291,коммерческая,торговое помещение,True,False,20.0,торговое помещение,,,,,
ЦАО,2025-11-17,,89.0,22341257,120000,3.0,4.0,1988.0,коммерческий,16,"г. Москва, ЦАО, ул. Коммерческая, д. 24",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_88_m.3475939,3.0,,,avito_000292,коммерческая,торговое помещение,True,True,10.0,торговое помещение,,,,,
ЦАО,2025-11-29,,163.4,39290264,120000,9.0,7.0,2005.0,коммерческий,15,"г. Москва, ЦАО, ул. Коммерческая, д. 48",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_163_m.2902543,3.2,,,avito_000293,коммерческая,торговое помещение,False,True,11.0,торговое помещение,,,,,
ЦАО,2025-11-12,,94.9,24421030,119999,3.0,5.0,1984.0,коммерческий,13,"г. Москва, ЦАО, ул. Коммерческая, д. 50",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_94_m.6643572,2.7,,,avito_000294,коммерческая,торговое помещение,True,True,10.0,торговое помещение,,,,,
ЦАО,2025-11-27,,193.5,36074180,120000,10.0,9.0,1976.0,коммерческий,24,"г. Москва, ЦАО, ул. Коммерческая, д. 3",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_193_m.7971438,3.0,,,avito_000295,коммерческая,торговое помещение,False,True,12.0,торговое помещение,,,,,
ЦАО,2025-11-02,,85.7,13970285,120000,5.0,10.0,1972.0,коммерческий,17,"г. Москва, ЦАО, ул. Коммерческая, д. 4",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_85_m.2498928,3.0,,,avito_000296,коммерческая,торговое помещение,True,True,17.0,торговое помещение,,,,,
ЦАО,2025-11-21,,161.7,28320072,120000,6.0,4.0,1989.0,коммерческий,8,"г. Москва, ЦАО, ул. Коммерческая, д. 9",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_161_m.2348820,2.9,,,avito_000297,коммерческая,торговое помещение,False,True,9.0,торговое помещение,,,,,
ЦАО,2025-11-27,,212.9,52395287,120000,6.0,4.0,1985.0,коммерческий,5,"г. Москва, ЦАО, ул. Коммерческая, д. 45",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_212_m.2754525,2.8,,,avito_000298,коммерческая,торговое помещение,False,True,4.0,торговое помещение,,,,,
ЦАО,2025-11-08,,190.2,45820530,120000,10.0,8.0,1983.0,коммерческий,6,"г. Москва, ЦАО, ул. Коммерческая, д. 17",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_190_m.9716561,3.0,,,avito_000299,коммерческая,торговое помещение,False,False,8.0,торговое помещение,,,,,
ЦАО,2025-11-12,,144.6,31031452,120000,2.0,6.0,2011.0,коммерческий,10,"г. Москва, ЦАО, ул. Коммерческая, д. 22",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_144_m.4979543,2.9,,,avito_000300,коммерческая,торговое помещение,True,False,8.0,торговое помещение,,,,,
ЦАО,2025-11-17,,184.3,32184983,120000,5.0,8.0,2019.0,коммерческий,3,"г. Москва, ЦАО, ул. Коммерческая, д. 26",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_184_m.9303822,2.8,,,avito_000301,коммерческая,торговое помещение,True,False,12.0,торговое помещение,,,,,
ЦАО,2025-11-11,,201.8,31404908,120000,4.0,2.0,2014.0,коммерческий,12,"г. Москва, ЦАО, ул. Коммерческая, д. 27",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_201_m.8497024,2.8,,,avito_000302,коммерческая,торговое помещение,True,True,16.0,торговое помещение,,,,,
ЦАО,2025-11-28,,116.4,31531718,120000,7.0,2.0,1976.0,коммерческий,5,"г. Москва, ЦАО, ул. Коммерческая, д. 5",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_116_m.7920405,3.0,,,avito_000303,коммерческая,торговое помещение,True,False,20.0,торговое помещение,,,,,
ЦАО,2025-11-14,,215.8,56251165,120000,1.0,8.0,1990.0,коммерческий,16,"г. Москва, ЦАО, ул. Коммерческая, д. 44",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_215_m.6878832,2.8,,,avito_000304,коммерческая,торговое помещение,False,False,11.0,торговое помещение,,,,,
ЦАО,2025-11-29,,207.2,32325962,119999,5.0,5.0,1984.0,коммерческий,10,"г. Москва, ЦАО, ул. Коммерческая, д. 39",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/torgovoe_pomeschenie_207_m.7672088,2.7,,,avito_000305,коммерческая,торговое помещение,False,False,11.0,торговое помещение,,,,,
ЦАО,2025-11-23,,605.0,33644954,40000,1.0,1.0,2006.0,коммерческий,19,"г. Москва, ЦАО, ул. Коммерческая, д. 46",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_605_m.2952131,3.8,,,avito_000306,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-16,,1120.3,72914791,40000,1.0,1.0,2003.0,коммерческий,15,"г. Москва, ЦАО, ул. Коммерческая, д. 20",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1120_m.7437042,3.3,,,avito_000307,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-23,,967.3,61929719,40000,1.0,1.0,1975.0,коммерческий,15,"г. Москва, ЦАО, ул. Коммерческая, д. 43",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_967_m.4543345,3.6,,,avito_000308,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-10,,1508.2,96781977,40000,1.0,1.0,1988.0,коммерческий,7,"г. Москва, ЦАО, ул. Коммерческая, д. 10",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1508_m.5132942,3.6,,,avito_000309,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-01,,1324.8,102016011,40000,1.0,1.0,1975.0,коммерческий,23,"г. Москва, ЦАО, ул. Коммерческая, д. 16",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1324_m.5713371,3.6,,,avito_000310,коммерческая,склад,False,False,0.0,склад,,,,,
ЦАО,2025-11-01,,1076.1,97886420,40000,1.0,1.0,2004.0,коммерческий,25,"г. Москва, ЦАО, ул. Коммерческая, д. 22",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1076_m.8530978,4.0,,,avito_000311,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-10,,1437.3,97398895,40000,1.0,1.0,1983.0,коммерческий,6,"г. Москва, ЦАО, ул. Коммерческая, д. 24",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1437_m.9146319,3.2,,,avito_000312,коммерческая,склад,False,False,0.0,склад,,,,,
ЦАО,2025-11-25,,1778.0,156716615,40000,1.0,1.0,2019.0,коммерческий,23,"г. Москва, ЦАО, ул. Коммерческая, д. 44",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1777_m.9081835,3.3,,,avito_000313,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-27,,517.4,42565102,40000,1.0,1.0,1989.0,коммерческий,17,"г. Москва, ЦАО, ул. Коммерческая, д. 30",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_517_m.3249727,2.6,,,avito_000314,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-06,,916.9,60261056,40000,1.0,1.0,1994.0,коммерческий,4,"г. Москва, ЦАО, ул. Коммерческая, д. 31",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_916_m.9745543,3.4,,,avito_000315,коммерческая,склад,False,False,0.0,склад,,,,,
ЦАО,2025-11-12,,731.4,44243539,40000,1.0,1.0,1993.0,коммерческий,13,"г. Москва, ЦАО, ул. Коммерческая, д. 22",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_731_m.7705696,3.0,,,avito_000316,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-12,,1039.0,69617127,40000,1.0,1.0,2015.0,коммерческий,17,"г. Москва, ЦАО, ул. Коммерческая, д. 10",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_1039_m.2548979,3.6,,,avito_000317,коммерческая,склад,True,False,0.0,склад,,,,,
ЦАО,2025-11-22,,711.0,65011148,40000,1.0,1.0,1974.0,коммерческий,5,"г. Москва, ЦАО, ул. Коммерческая, д. 15",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_710_m.3325226,3.8,,,avito_000318,коммерческая,склад,False,False,0.0,склад,,,,,
ЦАО,2025-11-06,,1063.3,121229274,50000,10.0,4.0,2019.0,коммерческий,18,"г. Москва, ЦАО, ул. Коммерческая, д. 3",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_1063_m.1044747,3.4,,,avito_000319,коммерческая,производственное помещение,False,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-24,,1350.4,97258458,50000,10.0,10.0,1985.0,коммерческий,21,"г. Москва, ЦАО, ул. Коммерческая, д. 8",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_1350_m.7044272,3.2,,,avito_000320,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-16,,886.1,84900753,50000,7.0,3.0,1994.0,коммерческий,12,"г. Москва, ЦАО, ул. Коммерческая, д. 31",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_886_m.9530735,3.7,,,avito_000321,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-17,,509.8,36980116,50000,8.0,1.0,1996.0,коммерческий,24,"г. Москва, ЦАО, ул. Коммерческая, д. 31",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_509_m.2063690,3.5,,,avito_000322,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-12,,715.0,75143308,50000,4.0,10.0,1970.0,коммерческий,6,"г. Москва, ЦАО, ул. Коммерческая, д. 24",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_714_m.4658944,3.2,,,avito_000323,коммерческая,производственное помещение,True,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-08,,742.5,85638287,50000,7.0,4.0,2016.0,коммерческий,25,"г. Москва, ЦАО, ул. Коммерческая, д. 14",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_742_m.9003885,3.4,,,avito_000324,коммерческая,производственное помещение,False,False,0.0,производственное помещение,,,,,
ЦАО,2025-11-18,,1157.8,116455022,50000,3.0,5.0,1984.0,коммерческий,8,"г. Москва, ЦАО, ул. Коммерческая, д. 10",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/proizvodstvennoe_pomeschenie_1157_m.7417876,3.2,,,avito_000325,коммерческая,производственное помещение,False,False,0.0,производственное помещение,,,,,
